name,lat,lng,adderss,street_id,telephone,detail,uid
良乡大学城西,39.7296,116.162684,地铁房山线,,,1,978e74fca993829689b9886d
苏庄,39.729197,116.131898,地铁房山线,,,1,14ea87df36beb45380288a6d
良乡南关,39.72947,116.147255,地铁房山线,,,1,49822a9404d8b0f08d1a896d
阎村东,39.734677,116.107001,地铁房山线;地铁燕房线,,,1,fabf32487c9b8287b817e7db
良乡大学城,39.729499,116.182872,地铁房山线,,,1,a56dabf0f7fb2fddbbdf8f6d
良乡大学城北,39.736109,116.189861,地铁房山线,,,1,bf9c661028f771b516948e6d
广阳城,39.754016,116.191395,地铁房山线,,,1,27a57de1e517aeb948fc8d6d
黄村火车站,39.728326,116.339482,地铁4号线大兴线,,,1,53524be5681fc6473804b16d
黄村西大街,39.73738,116.339128,地铁4号线大兴线,,,1,4115b62fc8e2ee51ff0eb06d
清源路,39.748354,116.339019,地铁4号线大兴线,,,1,f0afa56835284eacd718b76d
枣园,39.759079,116.338975,地铁4号线大兴线,,,1,24411bd2266fb36677e5b66d
义和庄,39.718296,116.325538,地铁4号线大兴线,,,1,ad98eb184009014dfb42b26d
稻田,39.800509,116.225429,地铁房山线,,,1,808ad61ea8a6e39141e1926d
篱笆房,39.766697,116.195928,地铁房山线,,,1,ebdce6d8fee6635997f08c6d
长阳,39.769411,116.219263,地铁房山线,,,1,11632ba165df78a85a10936d
高米店北,39.779548,116.337331,地铁4号线大兴线,,,1,237e50204d3b1e9b9968b46d
西红门,39.795445,116.335169,地铁4号线大兴线,,,1,5778cb03d327cb7527d2bb6d
大葆台,39.814112,116.298159,地铁房山线,,,1,326646f755192ee8dad8916d
高米店南,39.769059,116.33841,地铁4号线大兴线,,,1,b95dce3c98d5a0218a2fb56d
张郭庄,39.864102,116.193406,地铁14号线西段,,,1,a15c370891be585133870acd
园博园,39.867099,116.208364,地铁14号线西段,,,1,e0eb1f42100f17f0611809cd
大井,39.871571,116.281826,地铁14号线西段,,,1,107c62223da7fcbc87420ecd
大瓦窑,39.865215,116.246953,地铁14号线西段,,,1,a6be5df5384596412eb908cd
郭庄子,39.870755,116.259835,地铁14号线西段,,,1,d93c1aa07af2be0baf080fcd
丰台科技园,39.831449,116.303639,地铁9号线,,,1,79df95223da7fcbc86420eac
泥洼,39.8647,116.310813,地铁10号线,,,1,a4e20fcaa35f3ba55c0d02cd
西局,39.872237,116.309853,地铁10号线;地铁14号线西段,,,1,d851d2ccaab2fb7f410245cc
丰台东大街,39.86144,116.300215,地铁9号线,,,1,689b5a3a996927a041ab9a63
七里庄,39.873015,116.300553,地铁14号线西段;地铁9号线,,,1,36a965f0b54f373df32d837e
草桥,39.851597,116.359241,地铁10号线,,,1,3875d63a16104a0cb44f54cc
纪家庙,39.850124,116.339533,地铁10号线,,,1,9ce7f868f13d905e73455bcc
首经贸,39.85032,116.326613,地铁10号线,,,1,688753fadf6f7773a9175acc
丰台站,39.856026,116.311475,地铁10号线,,,1,b8d48458bdeb6544e11103cd
郭公庄,39.820764,116.308567,地铁9号线;地铁房山线,,,1,b69feda07af2be0bae080fac
科怡路,39.838664,116.303808,地铁9号线,,,1,56a05d624525bbe9c4f50dac
丰台南路,39.847201,116.302854,地铁9号线,,,1,bc9e731d8d65c36b83a00cac
四道桥,39.922119,116.140356,地铁S1线,,,1,edf3d128b55a918171210b74
桥户营,39.918355,116.132271,地铁S1线,,,1,3cb0b6f05506e0b30f0e6bb0
上岸,39.911139,116.128714,地铁S1线,,,1,ef7a9f2e9bafc62d88fc062c
石厂,39.895137,116.106975,地铁S1线,,,1,c32bc896c9d017370b69d987
栗园庄,39.901771,116.129827,地铁S1线,,,1,a132268badd8b1e6b34c49ac
小园,39.896156,116.121001,地铁S1线,,,1,d6f5420c924ab8cb5cbe86df
八角游乐园,39.913076,116.21939,地铁1号线,,,1,ad28546df35285eb851541d9
古城,39.913414,116.197072,地铁1号线,,,1,291c5802f26a751cbca240d9
金安桥,39.929962,116.169034,地铁6号线;地铁S1线,,,1,4d39b0a0751f44c988b9886b
神州租车(石景山古城地铁站送车点),39.913715,116.196106,北京市石景山区石景山路与古城小街交口东侧(1号线古城地铁站A口),,,1,7b020bfc56a45985b426556d
五棵松,39.913833,116.280423,地铁1号线,,,1,53889c15034f2e3f58bbbcde
玉泉路,39.913501,116.25947,地铁1号线,,,1,a27fa5a23a128501177643d9
八宝山,39.913185,116.242277,地铁1号线,,,1,a047555503a5bc5cbc4842d9
北京西站,39.900677,116.327811,地铁7号线;地铁9号线,,,1,d70673ae8f490e0d95ca0795
达官营,39.895671,116.342069,地铁7号线,,,1,f959332641cf40842b201aac
白堆子,39.929707,116.332359,地铁9号线,,,1,a6bd5df5384596412eb908cc
六里桥,39.886428,116.30961,地铁10号线;地铁9号线,,,1,8e949ab99cf7cc6a1d1d11ac
南礼士路,39.912979,116.359221,地铁1号线,,,1,8a0343f63b02ce4a6c20b9de
木樨地,39.913125,116.344097,地铁1号线,,,1,ab916729e5f1bd4cf703b8de
军事博物馆,39.913343,116.329314,地铁1号线;地铁9号线,,,1,e55c41bbc12e63bf8405bfde
莲花桥,39.904081,116.316823,地铁10号线,,,1,6734b3fc0e4b738515b54bcc
西钓鱼台,39.929671,116.304186,地铁10号线,,,1,79ea4fb7bf2e12b5b14c49cc
公主坟,39.913509,116.316696,地铁10号线;地铁1号线,,,1,4d620e76e7bc47605af6bede
